,Unnamed: 0,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,StandardisedTraits,uniqueID,GenusSpecies
2239,23223,MTD2833,Cosmarium beatum,growth rate,0.268,day^-1,3.10185e-06,s^-1,21.0,celsius,Plantae,Streptophyta,Zygnematophyceae,Zygnematales,Desmidiaceae,Cosmarium,beatum,9.795999999999999e-15,m^3,3.101851851851852e-06,138,Cosmarium beatum
2240,23224,MTD2833,Cosmarium beatum,growth rate,0.322,day^-1,3.72685e-06,s^-1,25.0,celsius,Plantae,Streptophyta,Zygnematophyceae,Zygnematales,Desmidiaceae,Cosmarium,beatum,9.795999999999999e-15,m^3,3.7268518518518515e-06,138,Cosmarium beatum
2241,23225,MTD2833,Cosmarium beatum,growth rate,0.329,day^-1,3.80787e-06,s^-1,28.0,celsius,Plantae,Streptophyta,Zygnematophyceae,Zygnematales,Desmidiaceae,Cosmarium,beatum,9.795999999999999e-15,m^3,3.8078703703703697e-06,138,Cosmarium beatum
2242,23226,MTD2833,Cosmarium beatum,growth rate,0.094,day^-1,1.088e-06,s^-1,32.0,celsius,Plantae,Streptophyta,Zygnematophyceae,Zygnematales,Desmidiaceae,Cosmarium,beatum,9.795999999999999e-15,m^3,1.0879629629629626e-06,138,Cosmarium beatum
2243,23227,MTD2833,Cosmarium beatum,growth rate,0.106,day^-1,1.22685e-06,s^-1,35.0,celsius,Plantae,Streptophyta,Zygnematophyceae,Zygnematales,Desmidiaceae,Cosmarium,beatum,9.795999999999999e-15,m^3,1.2268518518518517e-06,138,Cosmarium beatum
2278,26849,MTD3159,Cladophora glomerata,gross photosynthesis / specific growth rate,0.01798064,micro (day^-1),0.43153536,micro (s^-1),5.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.0810925925925925e-07,139,Cladophora glomerata
2279,26851,MTD3159,Cladophora glomerata,gross photosynthesis / specific growth rate,0.004224462,micro (day^-1),0.101387088,micro (s^-1),15.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,4.889423611111111e-08,139,Cladophora glomerata
2280,26852,MTD3159,Cladophora glomerata,gross photosynthesis / specific growth rate,0.037466127,micro (day^-1),0.8991870479999999,micro (s^-1),20.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,4.336357291666667e-07,139,Cladophora glomerata
2281,26853,MTD3159,Cladophora glomerata,gross photosynthesis / specific growth rate,0.023561234,micro (day^-1),0.565469616,micro (s^-1),25.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.7269946759259264e-07,139,Cladophora glomerata
2282,26854,MTD3159,Cladophora glomerata,gross photosynthesis / specific growth rate,0.037761208,micro (day^-1),0.906268992,micro (s^-1),30.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,4.370510185185185e-07,139,Cladophora glomerata
2283,26855,MTD3159,Cladophora glomerata,gross photosynthesis / specific growth rate,0.03473212,micro (day^-1),0.83357088,micro (s^-1),35.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,4.019921296296296e-07,139,Cladophora glomerata
2284,26864,MTD3162,Cladophora glomerata,gross photosynthesis / specific growth rate,0.012381143999999998,micro (day^-1),3986.7470784,micro (s^-1),1.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.4330027777777775e-07,141,Cladophora glomerata
2285,26865,MTD3162,Cladophora glomerata,gross photosynthesis / specific growth rate,0.031007482000000006,micro (day^-1),0.744179568,micro (s^-1),5.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,3.588828935185185e-07,141,Cladophora glomerata
2286,26866,MTD3162,Cladophora glomerata,gross photosynthesis / specific growth rate,0.024123305,micro (day^-1),0.57895932,micro (s^-1),10.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.792049189814815e-07,141,Cladophora glomerata
2287,26867,MTD3162,Cladophora glomerata,gross photosynthesis / specific growth rate,0.028151281,micro (day^-1),0.675630744,micro (s^-1),15.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,3.258250115740741e-07,141,Cladophora glomerata
2288,26868,MTD3162,Cladophora glomerata,gross photosynthesis / specific growth rate,0.057738595,micro (day^-1),1.38572628,micro (s^-1),20.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,6.682707754629629e-07,141,Cladophora glomerata
2289,26869,MTD3162,Cladophora glomerata,gross photosynthesis / specific growth rate,0.045367825999999986,micro (day^-1),1.088827824,micro (s^-1),25.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,5.250905787037036e-07,141,Cladophora glomerata
2290,26870,MTD3162,Cladophora glomerata,gross photosynthesis / specific growth rate,0.058531985,micro (day^-1),1.40476764,micro (s^-1),30.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,6.774535300925926e-07,141,Cladophora glomerata
2291,26871,MTD3162,Cladophora glomerata,gross photosynthesis / specific growth rate,0.046142906,micro (day^-1),1.107429744,micro (s^-1),35.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,5.34061412037037e-07,141,Cladophora glomerata
2292,26880,MTD3165,Cladophora glomerata,gross photosynthesis / specific growth rate,0.014821583,micro (day^-1),3661.605216,micro (s^-1),1.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.7154609953703705e-07,143,Cladophora glomerata
2293,26881,MTD3165,Cladophora glomerata,gross photosynthesis / specific growth rate,0.1076119,micro (day^-1),2.5826856,micro (s^-1),5.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.2455081018518518e-06,143,Cladophora glomerata
2294,26882,MTD3165,Cladophora glomerata,gross photosynthesis / specific growth rate,0.1929445,micro (day^-1),4.630668,micro (s^-1),10.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.233153935185185e-06,143,Cladophora glomerata
2295,26883,MTD3165,Cladophora glomerata,gross photosynthesis / specific growth rate,0.25595143,micro (day^-1),6.14283432,micro (s^-1),15.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.9624008101851847e-06,143,Cladophora glomerata
2296,26884,MTD3165,Cladophora glomerata,gross photosynthesis / specific growth rate,0.17928518,micro (day^-1),4.30284432,micro (s^-1),20.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.075059953703704e-06,143,Cladophora glomerata
2297,26885,MTD3165,Cladophora glomerata,gross photosynthesis / specific growth rate,0.05511748,micro (day^-1),1.32281952,micro (s^-1),25.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,6.379337962962963e-07,143,Cladophora glomerata
2298,26886,MTD3165,Cladophora glomerata,gross photosynthesis / specific growth rate,0.08273586,micro (day^-1),1.98566064,micro (s^-1),30.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,9.575909722222219e-07,143,Cladophora glomerata
2299,26887,MTD3165,Cladophora glomerata,gross photosynthesis / specific growth rate,0.04237969,micro (day^-1),1.01711256,micro (s^-1),35.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,4.905056712962963e-07,143,Cladophora glomerata
2304,26896,MTD3168,Cladophora glomerata,gross photosynthesis / specific growth rate,0.04149366,micro (day^-1),3157.953696,micro (s^-1),1.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,4.802506944444446e-07,145,Cladophora glomerata
2305,26897,MTD3168,Cladophora glomerata,gross photosynthesis / specific growth rate,0.18546952,micro (day^-1),4.45126848,micro (s^-1),5.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.146637962962963e-06,145,Cladophora glomerata
2306,26898,MTD3168,Cladophora glomerata,gross photosynthesis / specific growth rate,0.12449527,micro (day^-1),2.98788648,micro (s^-1),10.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.4409174768518518e-06,145,Cladophora glomerata
2307,26899,MTD3168,Cladophora glomerata,gross photosynthesis / specific growth rate,0.27401367,micro (day^-1),6.57632808,micro (s^-1),15.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,3.1714545138888888e-06,145,Cladophora glomerata
2308,26900,MTD3168,Cladophora glomerata,gross photosynthesis / specific growth rate,0.21671583,micro (day^-1),5.20117992,micro (s^-1),20.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.5082850694444443e-06,145,Cladophora glomerata
2309,26901,MTD3168,Cladophora glomerata,gross photosynthesis / specific growth rate,0.12908767,micro (day^-1),3.09810408,micro (s^-1),25.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.4940702546296298e-06,145,Cladophora glomerata
2310,26902,MTD3168,Cladophora glomerata,gross photosynthesis / specific growth rate,0.2234414,micro (day^-1),5.3625935999999985,micro (s^-1),30.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.5861273148148147e-06,145,Cladophora glomerata
2311,26903,MTD3168,Cladophora glomerata,gross photosynthesis / specific growth rate,0.03655039,micro (day^-1),0.87720936,micro (s^-1),35.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,4.230369212962963e-07,145,Cladophora glomerata
2312,26905,MTD3169,Cladophora glomerata,net photosynthesis specific growth rate,0.07517745,micro (day^-1),1.8042588,micro (s^-1),5.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,8.701093750000002e-07,146,Cladophora glomerata
2313,26906,MTD3169,Cladophora glomerata,net photosynthesis specific growth rate,0.057410248,micro (day^-1),1.377845952,micro (s^-1),10.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,6.644704629629629e-07,146,Cladophora glomerata
2314,26907,MTD3169,Cladophora glomerata,net photosynthesis specific growth rate,0.16649754,micro (day^-1),3.99594096,micro (s^-1),15.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.927054861111111e-06,146,Cladophora glomerata
2315,26908,MTD3169,Cladophora glomerata,net photosynthesis specific growth rate,0.108271286,micro (day^-1),2.598510864,micro (s^-1),20.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.2531398842592592e-06,146,Cladophora glomerata
2316,26909,MTD3169,Cladophora glomerata,net photosynthesis specific growth rate,0.04820682,micro (day^-1),1.15696368,micro (s^-1),25.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,5.579493055555555e-07,146,Cladophora glomerata
2317,26910,MTD3169,Cladophora glomerata,net photosynthesis specific growth rate,0.075475544,micro (day^-1),1.811413056,micro (s^-1),30.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,8.735595370370371e-07,146,Cladophora glomerata
2318,26912,MTD3171,Cladophora glomerata,gross photosynthesis / specific growth rate,0.019216418,micro (day^-1),5609.551968,micro (s^-1),1.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.2241224537037035e-07,148,Cladophora glomerata
2319,26913,MTD3171,Cladophora glomerata,gross photosynthesis / specific growth rate,0.16660447,micro (day^-1),3.99850728,micro (s^-1),5.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.928292476851852e-06,148,Cladophora glomerata
2320,26914,MTD3171,Cladophora glomerata,gross photosynthesis / specific growth rate,0.18712686,micro (day^-1),4.49104464,micro (s^-1),10.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.1658201388888887e-06,148,Cladophora glomerata
2321,26915,MTD3171,Cladophora glomerata,gross photosynthesis / specific growth rate,0.23656717,micro (day^-1),5.67761208,micro (s^-1),15.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.7380459490740743e-06,148,Cladophora glomerata
2322,26916,MTD3171,Cladophora glomerata,gross photosynthesis / specific growth rate,0.22817165,micro (day^-1),5.4761196,micro (s^-1),20.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.640875578703704e-06,148,Cladophora glomerata
2323,26917,MTD3171,Cladophora glomerata,gross photosynthesis / specific growth rate,0.18712686,micro (day^-1),4.49104464,micro (s^-1),25.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.1658201388888887e-06,148,Cladophora glomerata
2324,26918,MTD3171,Cladophora glomerata,gross photosynthesis / specific growth rate,0.2766791,micro (day^-1),6.6402984,micro (s^-1),30.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,3.202304398148148e-06,148,Cladophora glomerata
2325,26919,MTD3171,Cladophora glomerata,gross photosynthesis / specific growth rate,0.06492537,micro (day^-1),1.55820888,micro (s^-1),35.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,7.514510416666666e-07,148,Cladophora glomerata
2326,26921,MTD3172,Cladophora glomerata,net photosynthesis specific growth rate,0.03880597,micro (day^-1),0.93134328,micro (s^-1),5.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,4.4914317129629633e-07,149,Cladophora glomerata
2327,26922,MTD3172,Cladophora glomerata,net photosynthesis specific growth rate,0.118097015,micro (day^-1),2.83432836,micro (s^-1),10.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.366863599537037e-06,149,Cladophora glomerata
2328,26923,MTD3172,Cladophora glomerata,net photosynthesis specific growth rate,0.13302238,micro (day^-1),3.19253712,micro (s^-1),15.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.5396108796296297e-06,149,Cladophora glomerata
2329,26924,MTD3172,Cladophora glomerata,net photosynthesis specific growth rate,0.116231345,micro (day^-1),2.78955228,micro (s^-1),20.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.3452701967592593e-06,149,Cladophora glomerata
2330,26925,MTD3172,Cladophora glomerata,net photosynthesis specific growth rate,0.09570896,micro (day^-1),2.29701504,micro (s^-1),25.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.1077425925925926e-06,149,Cladophora glomerata
2331,26926,MTD3172,Cladophora glomerata,net photosynthesis specific growth rate,0.13395523,micro (day^-1),3.21492552,micro (s^-1),30.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.5504077546296296e-06,149,Cladophora glomerata
2332,26928,MTD3174,Cladophora glomerata,gross photosynthesis / specific growth rate,0.021376701,micro (day^-1),3491.7520608000004,micro (s^-1),1.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.474155208333333e-07,151,Cladophora glomerata
2333,26929,MTD3174,Cladophora glomerata,gross photosynthesis / specific growth rate,0.091004334,micro (day^-1),2.184104016,micro (s^-1),5.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.0532909027777778e-06,151,Cladophora glomerata
2334,26930,MTD3174,Cladophora glomerata,gross photosynthesis / specific growth rate,0.25746375,micro (day^-1),6.179130000000002,micro (s^-1),10.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.979904513888889e-06,151,Cladophora glomerata
2335,26931,MTD3174,Cladophora glomerata,gross photosynthesis / specific growth rate,0.2777412,micro (day^-1),6.665788799999999,micro (s^-1),15.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,3.2145972222222225e-06,151,Cladophora glomerata
2336,26932,MTD3174,Cladophora glomerata,gross photosynthesis / specific growth rate,0.29057005,micro (day^-1),6.9736812000000015,micro (s^-1),20.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,3.363079282407408e-06,151,Cladophora glomerata
2337,26933,MTD3174,Cladophora glomerata,gross photosynthesis / specific growth rate,0.19166994,micro (day^-1),4.60007856,micro (s^-1),25.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.2184020833333336e-06,151,Cladophora glomerata
2338,26934,MTD3174,Cladophora glomerata,gross photosynthesis / specific growth rate,0.2370832,micro (day^-1),5.6899968,micro (s^-1),30.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,2.7440185185185192e-06,151,Cladophora glomerata
2339,26935,MTD3174,Cladophora glomerata,gross photosynthesis / specific growth rate,0.040413797,micro (day^-1),0.969931128,micro (s^-1),35.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,4.677522800925926e-07,151,Cladophora glomerata
2340,26937,MTD3175,Cladophora glomerata,net photosynthesis specific growth rate,0.03607415,micro (day^-1),0.8657796,micro (s^-1),5.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,4.1752488425925924e-07,152,Cladophora glomerata
2341,26938,MTD3175,Cladophora glomerata,net photosynthesis specific growth rate,0.15597981,micro (day^-1),3.74351544,micro (s^-1),10.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.805321875e-06,152,Cladophora glomerata
2342,26939,MTD3175,Cladophora glomerata,net photosynthesis specific growth rate,0.15483612,micro (day^-1),3.71606688,micro (s^-1),15.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.7920847222222217e-06,152,Cladophora glomerata
2343,26940,MTD3175,Cladophora glomerata,net photosynthesis specific growth rate,0.10527974,micro (day^-1),2.52671376,micro (s^-1),20.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.2185155092592593e-06,152,Cladophora glomerata
2344,26941,MTD3175,Cladophora glomerata,net photosynthesis specific growth rate,0.061316263,micro (day^-1),1.4715903119999998,micro (s^-1),25.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,7.096789699074073e-07,152,Cladophora glomerata
2345,26942,MTD3175,Cladophora glomerata,net photosynthesis specific growth rate,0.0666933,micro (day^-1),1.6006392,micro (s^-1),30.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,7.719131944444444e-07,152,Cladophora glomerata
2346,26944,MTD3177,Cladophora glomerata,gross photosynthesis / specific growth rate,0.062295083,micro (day^-1),-834.0984288,micro (s^-1),1.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,7.210079050925926e-07,154,Cladophora glomerata
2347,26945,MTD3177,Cladophora glomerata,gross photosynthesis / specific growth rate,0.27176684,micro (day^-1),6.52240416,micro (s^-1),5.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,3.145449537037037e-06,154,Cladophora glomerata
2348,26946,MTD3177,Cladophora glomerata,gross photosynthesis / specific growth rate,0.156102,micro (day^-1),3.746448,micro (s^-1),10.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.806736111111111e-06,154,Cladophora glomerata
2349,26947,MTD3177,Cladophora glomerata,gross photosynthesis / specific growth rate,0.2690346,micro (day^-1),6.4568304,micro (s^-1),15.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,3.113826388888888e-06,154,Cladophora glomerata
2350,26948,MTD3177,Cladophora glomerata,gross photosynthesis / specific growth rate,0.30728596,micro (day^-1),7.37486304,micro (s^-1),20.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,3.556550462962964e-06,154,Cladophora glomerata
2351,26949,MTD3177,Cladophora glomerata,gross photosynthesis / specific growth rate,0.1579235,micro (day^-1),3.790164,micro (s^-1),25.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.827818287037037e-06,154,Cladophora glomerata
2352,26950,MTD3177,Cladophora glomerata,gross photosynthesis / specific growth rate,0.12695810000000002,micro (day^-1),3.0469944,micro (s^-1),30.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.4694224537037036e-06,154,Cladophora glomerata
2358,26960,MTD3180,Cladophora glomerata,gross photosynthesis / specific growth rate,0.10249833,micro (day^-1),-8104.254336,micro (s^-1),1.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.1863232638888888e-06,156,Cladophora glomerata
2359,26961,MTD3180,Cladophora glomerata,gross photosynthesis / specific growth rate,0.16139841,micro (day^-1),3.87356184,micro (s^-1),5.0,celsius,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,glomerata,108.0,mg,1.8680371527777775e-06,156,Cladophora glomerata
