,Group,Kingdom,Phylum,Class,Order,Family,Genus,Species,Forma,AuthorComments,Author,SpeciesID,Carbon,Biovolume,CellVolCubicMeters,GenusSpecies
1065,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Calciosoleniaceae,Calciosolenia,brasiliensis,,,Derek S.Harbour,587,29.0,156.329314419452,1.56e-16,Calciosolenia brasiliensis
1077,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Noctilucea,Noctilucida,Kofoidiniaceae,Cymbodinium,elegans,,,Derek S.Harbour,595,600.3662810546859,3926.99081698724,3.93e-15,Cymbodinium elegans
1078,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Noctilucea,Noctilucida,Kofoidiniaceae,Kofoidinium,velleloides,,,Derek S.Harbour,596,3437.36355578419,25132.741228718398,2.51e-14,Kofoidinium velleloides
1079,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Noctilucea,Noctilucida,Kofoidiniaceae,Kofoidinium,velleloides,,,Derek S.Harbour,596,687.149297037058,4533.53890880273,4.53e-15,Kofoidinium velleloides
1082,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Calciosoleniaceae,Calciosolenia,murrayi,,,Derek S.Harbour,598,28.7655653119322,154.985237577096,1.55e-16,Calciosolenia murrayi
1083,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Noctilucea,Noctilucida,Kofoidiniaceae,Spatulodinium,pseudonoctiluca,,,Derek S.Harbour,599,21230.307496595,174358.392274234,1.74e-13,Spatulodinium pseudonoctiluca
1086,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Noctilucea,Noctilucida,Noctilucaceae,Noctiluca,scintillans,,Juvenile ,Derek S.Harbour,602,634.271815789963,4163.34048320028,4.16e-15,Noctiluca scintillans
1087,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Noctilucea,Noctilucida,Noctilucaceae,Noctiluca,scintillans,,,Derek S.Harbour,603,120858.00294989998,1109108.01661985,1.11e-12,Noctiluca scintillans
1088,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Noctilucea,Noctilucida,Noctilucaceae,Noctiluca,scintillans,,,Derek S.Harbour,603,28829.1948469743,241435.17660771,2.41e-13,Noctiluca scintillans
1089,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Noctilucea,Noctilucida,Noctilucaceae,Noctiluca,scintillans,,,Derek S.Harbour,603,81994.0,734049.94453741,7.34e-13,Noctiluca scintillans
1090,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Amphisoleniaceae,Amphisolenia,globifera,,,Derek S.Harbour,604,926.846692979355,6232.88709979868,6.23e-15,Amphisolenia globifera
1091,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,doryphorum,,,Derek S.Harbour,605,878.905285220969,5890.48622548086,5.89e-15,Dinophysis doryphorum
1092,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,doryphorum,,,Derek S.Harbour,605,9401.97427371413,73303.8285837619,7.33e-14,Dinophysis doryphorum
1093,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,nasuta,,,Derek S.Harbour,606,713.0,4715.193283083499,4.72e-15,Dinophysis nasuta
1094,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,rotundata,,,Derek S.Harbour,607,2895.97692312,20943.9510239319,2.09e-14,Dinophysis rotundata
1095,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,rotundata,,,Derek S.Harbour,607,3437.0,25129.913380271002,2.51e-14,Dinophysis rotundata
1096,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,rotundata,,,Derek S.Harbour,607,3437.36355578419,25132.741228718398,2.51e-14,Dinophysis rotundata
1097,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Histioneis,depressa,,,Derek S.Harbour,608,977.703156684756,6597.344572538571,6.60e-15,Histioneis depressa
1098,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Histioneis,hyalina,,,Derek S.Harbour,609,977.703156684756,6597.344572538571,6.60e-15,Histioneis hyalina
1099,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Rhabdosphaeraceae,Acanthoica,aculeata,,,Derek S.Harbour,610,49.147358810000604,274.009836078788,2.74e-16,Acanthoica aculeata
1101,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Ornithocercus,heteroporus,,,Derek S.Harbour,612,1000.0,6757.518355386221,6.76e-15,Ornithocercus heteroporus
1102,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Ornithocercus,quadratus,,,Derek S.Harbour,613,1043.21169560628,7068.583470577049,7.07e-15,Ornithocercus quadratus
1103,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Amphidomataceae,Amphidoma,caudatum,,,Derek S.Harbour,614,303.463472728391,1900.3632386347601,1.90e-15,Amphidoma caudatum
1104,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Amphidomataceae,Amphidoma,caudatum,,,Derek S.Harbour,614,455.50987918492797,2927.43338823081,2.93e-15,Amphidoma caudatum
1106,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Pyrophacaceae,Pyrophacus,horologicum,,,Derek S.Harbour,616,3571.82776651642,26179.938779915,2.62e-14,Pyrophacus horologicum
1107,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Pyrophacaceae,Pyrophacus,horologicum,,,Derek S.Harbour,616,4000.0,29530.8934419302,2.95e-14,Pyrophacus horologicum
1108,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Pyrophacaceae,Pyrophacus,steinii,,,Derek S.Harbour,617,15788.053963921799,127234.502470386,1.27e-13,Pyrophacus steinii
1109,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Amphidinium,crassum,,,Derek S.Harbour,618,132.0,783.8402964966659,7.84e-16,Amphidinium crassum
1116,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Rhabdosphaeraceae,Acanthoica,quattrospina,,,Derek S.Harbour,622,48.0,267.20979889872297,2.67e-16,Acanthoica quattrospina
1117,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Rhabdosphaeraceae,Acanthoica,quattrospina,,,Derek S.Harbour,622,48.147358810000604,268.082573106329,2.68e-16,Acanthoica quattrospina
1119,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gyrodinium,britannicum,,,Derek S.Harbour,624,18522.0,150796.534694961,1.51e-13,Gyrodinium britannicum
1120,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gyrodinium,britannicum,,,Derek S.Harbour,624,3839.80207713733,28274.3338823081,2.83e-14,Gyrodinium britannicum
1121,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gyrodinium,fusus,,,Derek S.Harbour,625,1403.6272819976,9692.550804342009,9.69e-15,Gyrodinium fusus
1122,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gyrodinium,fusus,,,Derek S.Harbour,625,371.0,2353.28416193303,2.35e-15,Gyrodinium fusus
1123,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gyrodinium,fusus,,,Derek S.Harbour,625,637.915702740932,4188.790204786379,4.19e-15,Gyrodinium fusus
1124,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gyrodinium,fusus,,,Derek S.Harbour,625,637.9157027409329,4188.79020478639,4.19e-15,Gyrodinium fusus
1127,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gyrodinium,spirale,,,Derek S.Harbour,628,371.0,2353.28416193303,2.35e-15,Gyrodinium spirale
1128,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Katodinium,glaucum,,,Derek S.Harbour,629,250.0,1546.3146895022198,1.55e-15,Katodinium glaucum
1129,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Katodinium,glaucum,,,Derek S.Harbour,629,301.0,1883.9559323868302,1.88e-15,Katodinium glaucum
1130,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Katodinium,glaucum,,Small,Derek S.Harbour,630,11.150055654452698,56.548667764616496,5.65e-17,Katodinium glaucum
1131,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Katodinium,glaucum,,Small,Derek S.Harbour,630,14.7781873025456,76.308990658922,7.63e-17,Katodinium glaucum
1135,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Rhabdosphaeraceae,Algirosphaera,robusta,,,Derek S.Harbour,633,48.0,267.20979889872297,2.67e-16,Algirosphaera robusta
1152,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Torodinium,robustum,,,Derek S.Harbour,640,1509.47839326931,10471.975511966,1.05e-14,Torodinium robustum
1153,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Torodinium,robustum,,,Derek S.Harbour,640,2726.0,19638.694214471798,1.96e-14,Torodinium robustum
1154,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Rhabdosphaeraceae,Rhabdosphaera,clavigera,,,Derek S.Harbour,641,12.7924614587461,65.4498469497871,6.54e-17,Rhabdosphaera clavigera
1155,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Rhabdosphaeraceae,Rhabdosphaera,clavigera,,,Derek S.Harbour,641,13.0,66.5800308137905,6.66e-17,Rhabdosphaera clavigera
1156,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Polykrikaceae,Polykrikos,schwartzii,,,Derek S.Harbour,642,13019.5969755971,103640.452073064,1.04e-13,Polykrikos schwartzii
1157,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Polykrikaceae,Polykrikos,schwartzii,,,Derek S.Harbour,642,23924.0,197984.729915698,1.98e-13,Polykrikos schwartzii
1158,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Polykrikaceae,Polykrikos,schwartzii,,,Derek S.Harbour,642,23924.1200740056,197985.787023107,1.98e-13,Polykrikos schwartzii
1159,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Polykrikaceae,Polykrikos,schwartzii,,,Derek S.Harbour,642,3839.80207713733,28274.3338823081,2.83e-14,Polykrikos schwartzii
1161,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Ptychodiscaceae,Ptychodiscus,noctiluca,,,Derek S.Harbour,644,3235.0311581170695,23561.944901923398,2.36e-14,Ptychodiscus noctiluca
1162,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Ptychodiscaceae,Ptychodiscus,noctiluca,,Small,Derek S.Harbour,645,404.378894764634,2579.15300794728,2.58e-15,Ptychodiscus noctiluca
1163,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Ptychodiscaceae,Ptychodiscus,noctiluca,,Small,Derek S.Harbour,645,505.808264717316,3272.4923474893703,3.27e-15,Ptychodiscus noctiluca
1170,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,caudatum,,,Derek S.Harbour,651,12.7924614587461,65.4498469497871,6.54e-17,Oxytoxum caudatum
1171,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,laticeps,,,Derek S.Harbour,652,116.646592954991,687.223392972769,6.87e-16,Oxytoxum laticeps
1172,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,laticeps,,,Derek S.Harbour,652,30.2703697145855,163.62461737446802,1.64e-16,Oxytoxum laticeps
1173,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,laticeps,,,Derek S.Harbour,652,86.9348009401207,502.654824574367,5.03e-16,Oxytoxum laticeps
1174,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Calciopappus,caudatus,,,Derek S.Harbour,653,28.7655653119322,154.985237577096,1.55e-16,Calciopappus caudatus
1175,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,milneri,,,Derek S.Harbour,654,253.71882087790297,1570.7963267948999,1.57e-15,Oxytoxum milneri
1181,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,ovale,,,Derek S.Harbour,656,116.646592954991,687.223392972769,6.87e-16,Oxytoxum ovale
1182,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,reticulatum,,,Derek S.Harbour,657,116.646592954991,687.223392972769,6.87e-16,Oxytoxum reticulatum
1183,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Oxytoxum,scolopax,,,Derek S.Harbour,658,148.429082195091,888.023523414716,8.88e-16,Oxytoxum scolopax
1185,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Podolampadaceae,Podolampas,bipes,,,Derek S.Harbour,660,563.0,3667.5043093931,3.67e-15,Podolampas bipes
1186,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Podolampadaceae,Podolampas,bipes,,,Derek S.Harbour,660,563.423629652566,3670.4401411414797,3.67e-15,Podolampas bipes
1187,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Podolampadaceae,Podolampas,elegans,,,Derek S.Harbour,661,300.0,1877.2981393212801,1.88e-15,Podolampas elegans
1188,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Podolampadaceae,Podolampas,palmipes,,,Derek S.Harbour,662,283.0,1764.33607601262,1.76e-15,Podolampas palmipes
1189,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Podolampadaceae,Podolampas,palmipes,,,Derek S.Harbour,662,283.423629652566,1767.1458676442603,1.77e-15,Podolampas palmipes
1190,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Podolampadaceae,Podolampas,palmipes,,,Derek S.Harbour,662,600.3662810546859,3926.99081698724,3.93e-15,Podolampas palmipes
1195,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Minuscula,bipes,,,Derek S.Harbour,664,132.246591823098,785.3981633974511,7.85e-16,Minuscula bipes
1196,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Minuscula,bipes,,,Derek S.Harbour,664,1774.9930291463002,12441.9959349907,1.24e-14,Minuscula bipes
1197,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Minuscula,bipes,,,Derek S.Harbour,664,2929.99194756671,21205.7504117311,2.12e-14,Minuscula bipes
1198,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Minuscula,bipes,,,Derek S.Harbour,664,514.0,3328.9033822452097,3.33e-15,Minuscula bipes
1199,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Minuscula,bipes,,,Derek S.Harbour,664,577.76502942407,3769.9111843077503,3.77e-15,Minuscula bipes
1200,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Minuscula,bipes,,,Derek S.Harbour,664,90.0,521.529963894225,5.22e-16,Minuscula bipes
1202,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,bipes,,,Derek S.Harbour,666,1425.0,9849.63344413199,9.85e-15,Protoperidinium bipes
1203,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,bipes,,,Derek S.Harbour,666,90.0,521.529963894225,5.22e-16,Protoperidinium bipes
1204,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,brevipes,,,Derek S.Harbour,667,1425.0,9849.63344413199,9.85e-15,Protoperidinium brevipes
1205,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,brevipes,,,Derek S.Harbour,667,514.0,3328.9033822452097,3.33e-15,Protoperidinium brevipes
1206,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,brevipes,,,Derek S.Harbour,667,514.45560153853,3332.04250053958,3.33e-15,Protoperidinium brevipes
1207,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,brochii,,,Derek S.Harbour,668,637.9157027409329,4188.79020478639,4.19e-15,Protoperidinium brochii
1208,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,claudicans,,,Derek S.Harbour,669,1425.0,9849.63344413199,9.85e-15,Protoperidinium claudicans
1209,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,claudicans,,,Derek S.Harbour,669,2930.0,21205.8124109958,2.12e-14,Protoperidinium claudicans
1210,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,conicum,,,Derek S.Harbour,670,1453.00350708237,10055.677654669,1.01e-14,Protoperidinium conicum
1211,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,curtipes,,,Derek S.Harbour,671,10659.0,83772.72051650491,8.38e-14,Protoperidinium curtipes
1212,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,curtipes,,,Derek S.Harbour,671,10659.3688045986,83775.8040957279,8.38e-14,Protoperidinium curtipes
1213,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,curtipes,,,Derek S.Harbour,671,22844.573570908502,188495.55921538698,1.88e-13,Protoperidinium curtipes
1214,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,curtipes,,,Derek S.Harbour,671,6045.35481498748,45823.3690681095,4.58e-14,Protoperidinium curtipes
1215,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,depressum,,,Derek S.Harbour,672,5032.12304178269,37699.1118430775,3.77e-14,Protoperidinium depressum
1216,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,depressum,,,Derek S.Harbour,672,61030.0,536168.699860976,5.36e-13,Protoperidinium depressum
1217,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,depressum,,,Derek S.Harbour,672,8642.0,67017.062069762,6.70e-14,Protoperidinium depressum
1218,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,depressum,,,Derek S.Harbour,672,8642.434095653309,67020.6432765821,6.70e-14,Protoperidinium depressum
1219,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Calciopappus,rigidus,,,Derek S.Harbour,673,13.0,66.5800308137905,6.66e-17,Calciopappus rigidus
1220,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,divergens,,,Derek S.Harbour,674,4240.0,31419.387881569302,3.14e-14,Protoperidinium divergens
1221,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,divergens,,,Derek S.Harbour,674,61029.619771821504,536165.146212657,5.36e-13,Protoperidinium divergens
1222,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,excentricum,,,Derek S.Harbour,675,1509.47839326931,10471.975511966,1.05e-14,Protoperidinium excentricum
1223,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,globulum,,,Derek S.Harbour,676,2618.59307739821,18816.569198676,1.88e-14,Protoperidinium globulum
1224,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,granii,,,Derek S.Harbour,677,1425.0,9849.63344413199,9.85e-15,Protoperidinium granii
1225,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,granii,,,Derek S.Harbour,677,458.114333432579,2945.24311274043,2.95e-15,Protoperidinium granii
1226,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,latissimum,,,Derek S.Harbour,678,1523.61332302655,10576.3265833175,1.06e-14,Protoperidinium latissimum
1227,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,leonis,,,Derek S.Harbour,679,2313.5059753282003,16493.3614313464,1.65e-14,Protoperidinium leonis
1228,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,minutum,,,Derek S.Harbour,680,1418.5341158810998,9802.09529351365,9.80e-15,Protoperidinium minutum
1229,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,mite,,,Derek S.Harbour,681,2930.0,21205.8124109958,2.12e-14,Protoperidinium mite
1236,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,oblongum,,,Derek S.Harbour,683,4304.2187629479495,31925.882504856298,3.19e-14,Protoperidinium oblongum
1237,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,obtusum,,,Derek S.Harbour,684,2348.00860720758,16755.1608191456,1.68e-14,Protoperidinium obtusum
1238,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,obtusum,,,Derek S.Harbour,684,3258.154108865,23741.1485751285,2.37e-14,Protoperidinium obtusum
1239,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,obtusum,,,Derek S.Harbour,684,52040.0,452561.87582024204,4.53e-13,Protoperidinium obtusum
1240,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,obtusum,,,Derek S.Harbour,684,6642.434095653311,50652.8005195346,5.07e-14,Protoperidinium obtusum
1241,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Caneosphaera,molischii,,,Derek S.Harbour,685,21.0,110.89555616380501,1.11e-16,Caneosphaera molischii
1242,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,oceanicum,,,Derek S.Harbour,686,22844.573570908502,188495.55921538698,1.88e-13,Protoperidinium oceanicum
1243,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,oceanicum,,,Derek S.Harbour,686,52040.0,452561.87582024204,4.53e-13,Protoperidinium oceanicum
1244,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,oceanicum,,,Derek S.Harbour,686,61030.0,536168.699860976,5.36e-13,Protoperidinium oceanicum
1245,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,oceanicum,,,Derek S.Harbour,686,8642.434095653309,67020.6432765821,6.70e-14,Protoperidinium oceanicum
1246,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,ovatum,,,Derek S.Harbour,687,2348.00860720758,16755.1608191456,1.68e-14,Protoperidinium ovatum
1247,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,ovatum,,,Derek S.Harbour,687,28175.943510934303,235619.449019235,2.36e-13,Protoperidinium ovatum
1248,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,ovatum,,,Derek S.Harbour,687,52040.0,452561.87582024204,4.53e-13,Protoperidinium ovatum
1249,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,ovatum,,,Derek S.Harbour,687,6439.58681929365,49008.8453960008,4.90e-14,Protoperidinium ovatum
1250,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,ovum,,,Derek S.Harbour,688,5816.76118839071,43982.2971502571,4.40e-14,Protoperidinium ovum
1251,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Caneosphaera,molischii,,,Derek S.Harbour,685,48.147358810000604,268.082573106329,2.68e-16,Caneosphaera molischii
1252,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pallidum,,,Derek S.Harbour,689,1015.9493535622399,6872.23392972765,6.87e-15,Protoperidinium pallidum
1253,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pallidum,,,Derek S.Harbour,689,1509.47839326931,10471.975511966,1.05e-14,Protoperidinium pallidum
1254,Heterotrophic Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Protoperidiniaceae,Protoperidinium,pallidum,,,Derek S.Harbour,689,1791.66690723406,12566.370614359199,1.26e-14,Protoperidinium pallidum
